,abv,ibu,beer_name,style,ounces,brewery_name,city,state
74,0.066,21.0,Flesh Gourd'n,Pumpkin Ale,16.0,Against the Grain Brewery,Louisville, KY
75,0.04,13.0,Sho'nuff,Belgian Pale Ale,16.0,Against the Grain Brewery,Louisville, KY
76,0.055,17.0,Bloody Show,American Pilsner,16.0,Against the Grain Brewery,Louisville, KY
77,0.076,68.0,Rico Sauvin,American Double / Imperial IPA,16.0,Against the Grain Brewery,Louisville, KY
78,0.051,38.0,Coq de la Marche,Saison / Farmhouse Ale,16.0,Against the Grain Brewery,Louisville, KY
79,0.065,27.0,Kamen Knuddeln,American Wild Ale,16.0,Against the Grain Brewery,Louisville, KY
80,0.06,65.0,Pile of Face,American IPA,16.0,Against the Grain Brewery,Louisville, KY
81,0.05,20.0,The Brown Note,English Brown Ale,16.0,Against the Grain Brewery,Louisville, KY
82,0.053,35.0,Maylani's Coconut Stout,American Stout,16.0,Airways Brewing Company,Kent, WA
83,0.05,35.0,Oatmeal PSA,American Pale Ale (APA),16.0,Airways Brewing Company,Kent, WA
84,0.052,33.0,Pre Flight Pilsner,American Pilsner,16.0,Airways Brewing Company,Kent, WA
85,0.04,20.0,P-Town Pilsner,American Pilsner,12.0,Alameda Brewing,Portland, OR
86,0.053,36.0,Klickitat Pale Ale,American Pale Ale (APA),12.0,Alameda Brewing,Portland, OR
87,0.0819999999999999,103.0,Yellow Wolf Imperial IPA,American Double / Imperial IPA,12.0,Alameda Brewing,Portland, OR
88,0.053,40.0,Freeride APA,American Pale Ale (APA),12.0,Alaskan Brewing Company,Juneau, AK
89,0.053,18.0,Alaskan Amber,Altbier,12.0,Alaskan Brewing Company,Juneau, AK
90,0.057,44.94117647058823,Hopalicious,American Pale Ale (APA),12.0,Ale Asylum,Madison, WI
91,0.043,21.77777777777778,Kentucky Kölsch,Kölsch,16.0,Alltech's Lexington Brewing Company,Lexington, KY
92,0.065,67.63455149501661,Kentucky IPA,American IPA,16.0,Alltech's Lexington Brewing Company,Lexington, KY
93,0.054,44.94117647058823,Dusty Trail Pale Ale,American Pale Ale (APA),16.0,Amnesia Brewing Company,Washougal, WA
94,0.062,67.63455149501661,Damnesia,American IPA,16.0,Amnesia Brewing Company,Washougal, WA
95,0.062,43.0,Desolation IPA,American IPA,16.0,Amnesia Brewing Company,Washougal, WA
96,0.059,67.63455149501661,Liberty Ale,American IPA,12.0,Anchor Brewing Company,San Francisco, CA
97,0.065,67.63455149501661,IPA,American IPA,12.0,Anchor Brewing Company,San Francisco, CA
98,0.045,20.688524590163933,Summer Wheat,American Pale Wheat Ale,12.0,Anchor Brewing Company,San Francisco, CA
99,0.049,23.25,California Lager,American Amber / Red Lager,12.0,Anchor Brewing Company,San Francisco, CA
100,0.0559999999999999,41.0,Brotherhood Steam,California Common / Steam Beer,12.0,Anchor Brewing Company,San Francisco, CA
101,0.042,9.428571428571429,Blood Orange Gose,Gose,12.0,Anderson Valley Brewing Company,Boonville, CA
102,0.042,44.94117647058823,Keebarlin' Pale Ale,American Pale Ale (APA),12.0,Anderson Valley Brewing Company,Boonville, CA
103,0.048,9.428571428571429,"the Kimmie, the Yink and the Holy Gose",Gose,12.0,Anderson Valley Brewing Company,Boonville, CA
104,0.06,24.818181818181817,Fall Hornin',Pumpkin Ale,12.0,Anderson Valley Brewing Company,Boonville, CA
105,0.057,13.0,Barney Flats Oatmeal Stout,Oatmeal Stout,12.0,Anderson Valley Brewing Company,Boonville, CA
106,0.0559999999999999,4.0,Summer Solstice,Cream Ale,12.0,Anderson Valley Brewing Company,Boonville, CA
107,0.07,80.0,Hop Ottin' IPA,American IPA,12.0,Anderson Valley Brewing Company,Boonville, CA
108,0.0579999999999999,15.0,Boont Amber Ale,American Amber / Red Ale,12.0,Anderson Valley Brewing Company,Boonville, CA
109,0.057,13.0,Barney Flats Oatmeal Stout,Oatmeal Stout,12.0,Anderson Valley Brewing Company,Boonville, CA
110,0.055,25.0,El Steinber Dark Lager,Vienna Lager,16.0,Anderson Valley Brewing Company,Boonville, CA
111,0.0579999999999999,15.0,Boont Amber Ale (2010),American Amber / Red Ale,12.0,Anderson Valley Brewing Company,Boonville, CA
112,0.0559999999999999,4.0,Summer Solstice Cerveza Crema (2009),Cream Ale,12.0,Anderson Valley Brewing Company,Boonville, CA
113,0.057,13.0,Barney Flats Oatmeal Stout (2012),Oatmeal Stout,12.0,Anderson Valley Brewing Company,Boonville, CA
114,0.069,6.0,Winter Solstice,Winter Warmer,12.0,Anderson Valley Brewing Company,Boonville, CA
115,0.07,80.0,Hop Ottin' IPA (2011),American IPA,12.0,Anderson Valley Brewing Company,Boonville, CA
116,0.0579999999999999,15.0,Boont Amber Ale (2011),American Amber / Red Ale,12.0,Anderson Valley Brewing Company,Boonville, CA
117,0.0559999999999999,4.0,Summer Solstice (2011),Cream Ale,12.0,Anderson Valley Brewing Company,Boonville, CA
118,0.055,28.0,Poleeko Gold Pale Ale (2009),American Pale Ale (APA),12.0,Anderson Valley Brewing Company,Boonville, CA
119,0.06,67.63455149501661,Charlie's Rye IPA,American IPA,16.0,Angry Minnow,Hayward, WI
120,0.054,44.94117647058823,River Pig Pale Ale,American Pale Ale (APA),16.0,Angry Minnow Brewing Company,Hayward, WI
121,0.047,28.09090909090909,Oaky's Oatmeal Stout,Oatmeal Stout,16.0,Angry Minnow Brewing Company,Hayward, WI
122,0.05,40.912020006176114,Angry Orchard Apple Ginger,Cider,16.0,Angry Orchard Cider Company,Cincinnati, OH
123,0.05,40.912020006176114,Angry Orchard Crisp Apple,Cider,16.0,Angry Orchard Cider Company,Cincinnati, OH
124,0.05,40.912020006176114,Angry Orchard Crisp Apple,Cider,12.0,Angry Orchard Cider Company,Cincinnati, OH
125,0.068,23.875,Golden One,Belgian Pale Ale,12.0,Anthem Brewing Company,Oklahoma City, OK
126,0.06,16.208333333333332,Arjuna,Witbier,12.0,Anthem Brewing Company,Oklahoma City, OK
127,0.085,41.3125,Uroboros,American Stout,12.0,Anthem Brewing Company,Oklahoma City, OK
128,0.071,75.0,Long Leaf,American IPA,16.0,Appalachian Mountain Brewery,Boone, NC
129,0.047,19.0,Honey Badger Blonde,American Blonde Ale,16.0,Appalachian Mountain Brewery,Boone, NC
130,0.06,23.0,Porter (a/k/a Black Gold Porter),American Porter,16.0,Appalachian Mountain Brewery,Boone, NC
131,0.06,55.0,Sky High Rye,American Pale Ale (APA),12.0,Arcadia Brewing Company,Battle Creek, MI
132,0.062,17.0,Whitsun,American Pale Wheat Ale,12.0,Arcadia Brewing Company,Battle Creek, MI
133,0.052,44.94117647058823,On-On Ale (2008),American Pale Ale (APA),12.0,Arctic Craft Brewery,Colorado Springs, CO
134,0.092,50.0,Quakertown Stout,American Double / Imperial Stout,12.0,Armadillo Ale Works,Denton, TX
135,0.051,20.0,Greenbelt Farmhouse Ale,Saison / Farmhouse Ale,12.0,Armadillo Ale Works,Denton, TX
136,0.052,10.0,Mo's Gose,Gose,16.0,Armstrong Brewing Company,South San Francisco, CA
137,0.07,45.0,Green Bullet Organic India Pale Ale,American IPA,16.0,Asher Brewing Company,Boulder, CO
138,0.032,27.0,Rocket Girl,Kölsch,12.0,Asheville Brewing Company,Asheville, NC
139,0.053,26.0,Ninja Porter,American Porter,12.0,Asheville Brewing Company,Asheville, NC
140,0.06,69.0,Shiva IPA,American IPA,12.0,Asheville Brewing Company,Asheville, NC
141,0.048,21.77777777777778,Aslan Kölsch,Kölsch,16.0,Aslan Brewing Company,Bellingham, WA
142,0.077,67.63455149501661,Aslan IPA,American IPA,16.0,Aslan Brewing Company,Bellingham, WA
143,0.077,36.298701298701296,Aslan Amber,American Amber / Red Ale,16.0,Aslan Brewing Company,Bellingham, WA
144,0.0559999999999999,27.0,This Season's Blonde,American Blonde Ale,12.0,Aspen Brewing Company,Aspen, CO
145,0.07,67.0,Independence Pass Ale,American IPA,12.0,Aspen Brewing Company,Aspen, CO
146,0.057,40.0,Trolley Stop Stout,American Stout,12.0,Astoria Brewing Company,Astoria, OR
147,0.0819999999999999,138.0,Bitter Bitch Imperial IPA,American Double / Imperial IPA,12.0,Astoria Brewing Company,Astoria, OR
148,0.062,35.0,Poop Deck Porter,American Porter,12.0,Astoria Brewing Company,Astoria, OR
149,0.06,35.0,Old Red Beard Amber Ale,American Amber / Red Ale,12.0,Astoria Brewing Company,Astoria, OR
150,0.075,115.0,Hop A-Peel,American Double / Imperial IPA,16.0,Atwater Brewery,Detroit, MI
151,0.055,12.0,Vanilla Java Porter,American Porter,16.0,Atwater Brewery,Detroit, MI
152,0.052,14.2,Michelada,Fruit / Vegetable Beer,16.0,Atwater Brewery,Detroit, MI
153,0.045,8.0,Dirty Blonde Ale,American Blonde Ale,12.0,Atwater Brewery,Detroit, MI
154,0.05,62.0,Grand Circus IPA,American IPA,12.0,Atwater Brewery,Detroit, MI
155,0.05,12.0,Atwater's Lager,Munich Helles Lager,12.0,Atwater Brewery,Detroit, MI
156,0.07,68.9,Heavy Machinery IPA Series #1: Heavy Fist,American Black Ale,16.0,Austin Beerworks,Austin, TX
157,0.062,67.63455149501661,Fire Eagle IPA,American IPA,12.0,Austin Beerworks,Austin, TX
158,0.051,44.94117647058823,Peacemaker,American Pale Ale (APA),12.0,Austin Beerworks,Austin, TX
159,0.053,34.1764705882353,Pearl-Snap,German Pilsener,12.0,Austin Beerworks,Austin, TX
160,0.052,31.0,Black Thunder,Schwarzbier,12.0,Austin Beerworks,Austin, TX
161,0.08,93.32,Raja,American Double / Imperial IPA,12.0,Avery Brewing Company,Boulder, CO
162,0.064,28.39130434782609,Perzik Saison,Saison / Farmhouse Ale,12.0,Avery Brewing Company,Boulder, CO
163,0.047,42.0,Avery Joe’s Premium American Pilsner,German Pilsener,12.0,Avery Brewing Company,Boulder, CO
164,0.0559999999999999,10.0,White Rascal,Witbier,12.0,Avery Brewing Company,Boulder, CO
165,0.063,69.0,Avery India Pale Ale,American IPA,12.0,Avery Brewing Company,Boulder, CO
166,0.055,17.0,Ellie’s Brown Ale,American Brown Ale,12.0,Avery Brewing Company,Boulder, CO
167,0.062,17.0,Pumpkin Beast,Pumpkin Ale,12.0,Aviator Brewing Company,Fuquay-Varina, NC
168,0.072,22.0,OktoberBeast,Märzen / Oktoberfest,12.0,Aviator Brewing Company,Fuquay-Varina, NC
169,0.048,23.0,Mad Beach,American Pale Wheat Ale,12.0,Aviator Brewing Company,Fuquay-Varina, NC
170,0.067,67.63455149501661,Hog Wild India Pale Ale,American IPA,12.0,Aviator Brewing Company,Fuquay-Varina, NC
171,0.092,5.0,Devils Tramping Ground Tripel,Tripel,12.0,Aviator Brewing Company,Fuquay-Varina, NC
172,0.061,41.0,Hot Rod Red,American Amber / Red Ale,12.0,Aviator Brewing Company,Fuquay-Varina, NC
173,0.086,93.32,Palate Mallet,American Double / Imperial IPA,12.0,Back East Brewing Company,Bloomfield, CT
174,0.06,31.923076923076923,Back East Porter,American Porter,12.0,Back East Brewing Company,Bloomfield, CT
175,0.049,20.983606557377048,Back East Golden Ale,American Blonde Ale,12.0,Back East Brewing Company,Bloomfield, CT
176,0.07,67.63455149501661,Misty Mountain IPA,American IPA,12.0,Back East Brewing Company,Bloomfield, CT
177,0.05,36.298701298701296,Back East Ale,American Amber / Red Ale,12.0,Back East Brewing Company,Bloomfield, CT
178,0.06,23.2,Truck Stop Honey Brown Ale,English Brown Ale,12.0,Back Forty Beer Company,Gadsden, AL
179,0.06,43.0,Naked Pig Pale Ale,American Pale Ale (APA),12.0,Back Forty Beer Company,Gadsden, AL
180,0.068,70.0,Topcutter India Pale Ale,American IPA,12.0,Bale Breaker Brewing Company,Yakima, WA
181,0.044,38.0,Field 41 Pale Ale,American Pale Ale (APA),12.0,Bale Breaker Brewing Company,Yakima, WA
182,0.07,67.63455149501661,Grapefruit Sculpin,American IPA,12.0,Ballast Point Brewing Company,San Diego, CA
183,0.038,40.0,Even Keel,American IPA,12.0,Ballast Point Brewing Company,San Diego, CA
184,0.052,23.0,Ballast Point Pale Ale,Kölsch,12.0,Ballast Point Brewing Company,San Diego, CA
185,0.07,75.0,Big Eye India Pale Ale,American IPA,12.0,Ballast Point Brewing Company,San Diego, CA
186,0.046,17.916666666666668,Longfin Lager,Munich Helles Lager,12.0,Ballast Point Brewing Company,San Diego, CA
187,0.07,70.0,Sculpin IPA,American IPA,12.0,Ballast Point Brewing Company,San Diego, CA
188,0.045,45.71428571428572,All Nighter Ale,Extra Special / Strong Bitter (ESB),12.0,Banner Beer Company,Williamsburg, MA
189,0.045,20.0,Banner American Rye,Rye Beer,12.0,Banner Beer Company,Williamsburg, MA
190,0.035,45.0,Banner American Ale,American Amber / Red Ale,12.0,Banner Beer Company,Williamsburg, MA
191,0.07,46.0,Thai.p.a,American IPA,16.0,Bare Hands Brewery,Granger, IN
192,0.06,60.0,Barrio Blanco,American IPA,12.0,Barrio Brewing Company,Tucson, AZ
193,0.045,20.983606557377048,Barrio Tucson Blonde,American Blonde Ale,12.0,Barrio Brewing Company,Tucson, AZ
194,0.049,22.0,Hop in the ‘Pool Helles,American Pilsner,12.0,Base Camp Brewing Co.,Portland, OR
195,0.067,60.0,Ultra Gnar Gnar IPA,American IPA,12.0,Base Camp Brewing Co.,Portland, OR
196,0.068,62.0,In-Tents India Pale Lager,American Pale Lager,12.0,Base Camp Brewing Co.,Portland, OR
197,0.05,20.0,Lost Meridian Wit,Witbier,12.0,Base Camp Brewing Co.,Portland, OR
198,0.051,45.0,Celestial Meridian Cascadian Dark Lager,Euro Dark Lager,12.0,Base Camp Brewing Co.,Portland, OR
199,0.054,55.0,Wagon Party,California Common / Steam Beer,12.0,Bauhaus Brew Labs,Minneapolis, MN
200,0.067,70.0,Sky-Five,American IPA,12.0,Bauhaus Brew Labs,Minneapolis, MN
201,0.05,28.0,Stargrazer,Schwarzbier,12.0,Bauhaus Brew Labs,Minneapolis, MN
202,0.054,48.0,Wonderstuff,German Pilsener,12.0,Bauhaus Brew Labs,Minneapolis, MN
203,0.053,41.0,Tarnation California-Style Lager,California Common / Steam Beer,12.0,Baxter Brewing Company,Lewiston, ME
204,0.07,42.0,On the Count of 3 (2015),Hefeweizen,16.0,Baxter Brewing Company,Lewiston, ME
205,0.047,20.688524590163933,Summer Swelter,American Pale Wheat Ale,12.0,Baxter Brewing Company,Lewiston, ME
206,0.068,38.66666666666666,Phantom Punch Winter Stout,Foreign / Export Stout,12.0,Baxter Brewing Company,Lewiston, ME
207,0.066,52.0,Hayride Autumn Ale,Rye Beer,12.0,Baxter Brewing Company,Lewiston, ME
208,0.047,20.688524590163933,Celsius Summer Ale (2012),American Pale Wheat Ale,12.0,Baxter Brewing Company,Lewiston, ME
209,0.055,35.0,Amber Road,American Amber / Red Ale,12.0,Baxter Brewing Company,Lewiston, ME
210,0.049,28.0,Pamola Xtra Pale Ale,American Pale Ale (APA),12.0,Baxter Brewing Company,Lewiston, ME
211,0.069,69.0,Stowaway IPA,American IPA,12.0,Baxter Brewing Company,Lewiston, ME
212,0.088,108.0,Hoptopus Double IPA,American Double / Imperial IPA,16.0,Beach Brewing Company,Virginia Beach, VA
213,0.05,10.0,Watermelon Ale,Fruit / Vegetable Beer,12.0,Beer Works Brewery,Lowell, MA
214,0.0579999999999999,45.0,Fenway American Pale Ale,American Pale Ale (APA),12.0,Beer Works Brewery,Lowell, MA
215,0.068,85.0,Back Bay IPA,American IPA,12.0,Beer Works Brewery,Lowell, MA
216,0.048,16.0,Bunker Hill Blueberry Ale ,Other,12.0,Beer Works Brewery,Lowell, MA
217,0.0579999999999999,20.688524590163933,Oberon,American Pale Wheat Ale,12.0,Bell's Brewery,Kalamazoo, MI
218,0.06,52.0,Smitten,Rye Beer,16.0,Bell's Brewery,Kalamazoo, MI
219,0.05,16.208333333333332,Winter White,Witbier,16.0,Bell's Brewery,Kalamazoo, MI
220,0.0579999999999999,20.688524590163933,Oberon,American Pale Wheat Ale,16.0,Bell's Brewery,Kalamazoo, MI
221,0.07,67.63455149501661,Two Hearted,American IPA,16.0,Bell's Brewery,Kalamazoo, MI
222,0.0579999999999999,29.894736842105264,Best Brown,American Brown Ale,16.0,Bell's Brewery,Kalamazoo, MI
223,0.044,44.0,Moar,English India Pale Ale (IPA),12.0,Bent Brewstillery,Roseville, MN
224,0.083,93.32,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16.0,Bent Brewstillery,Roseville, MN
225,0.057,27.0,Nordic Blonde,American Blonde Ale,12.0,Bent Brewstillery,Roseville, MN
226,0.06,68.9,Cold Press,American Black Ale,12.0,Bent Paddle Brewing Company,Duluth, MN
227,0.072,87.0,Harness the Winter,American IPA,12.0,Bent Paddle Brewing Company,Duluth, MN
228,0.0559999999999999,32.0,14° ESB ,Extra Special / Strong Bitter (ESB),12.0,Bent Paddle Brewing Company,Duluth, MN
229,0.062,68.0,Bent Hop Golden IPA,American IPA,12.0,Bent Paddle Brewing Company,Duluth, MN
230,0.06,34.0,Bent Paddle Black Ale,American Black Ale,12.0,Bent Paddle Brewing Company,Duluth, MN
231,0.05,38.0,Venture Pils,German Pilsener,12.0,Bent Paddle Brewing Company,Duluth, MN
232,0.055,40.0,Lost Sailor IPA,English India Pale Ale (IPA),12.0,Berkshire Brewing Company,South Deerfield, MA
233,0.053,20.0,Steel Rail Extra Pale Ale,American Pale Ale (APA),12.0,Berkshire Brewing Company,South Deerfield, MA
234,0.078,67.63455149501661,La Frontera Premium IPA,American IPA,12.0,Big Bend Brewing Company,Alpine, TX
235,0.047,33.8125,Tejas Lager,Czech Pilsener,12.0,Big Bend Brewing Company,Alpine, TX
236,0.064,31.923076923076923,Number 22 Porter,American Porter,12.0,Big Bend Brewing Company,Alpine, TX
237,0.0559999999999999,17.59259259259259,Big Bend Hefeweizen,Hefeweizen,12.0,Big Bend Brewing Company,Alpine, TX
238,0.06,20.983606557377048,Terlingua Gold,American Blonde Ale,12.0,Big Bend Brewing Company,Alpine, TX
239,0.081,17.0,Aprè Shred,American Strong Ale,16.0,Big Choice Brewing,Broomfield, CO
240,0.095,104.0,Hemlock Double IPA,American Double / Imperial IPA,12.0,Big Choice Brewing,Broomfield, CO
241,0.0409999999999999,41.0,West Portal Colorado Common Summer Ale,California Common / Steam Beer,16.0,Big Choice Brewing,Broomfield, CO
242,0.067,85.0,Disconnected Red,American Amber / Red Ale,16.0,Big Choice Brewing,Broomfield, CO
243,0.07,67.63455149501661,Big Elm IPA,American IPA,12.0,Big Elm Brewing,Sheffield, MA
244,0.065,41.3125,Gerry Dog Stout,American Stout,12.0,Big Elm Brewing,Sheffield, MA
245,0.06,28.39130434782609,413 Farmhouse Ale,Saison / Farmhouse Ale,12.0,Big Elm Brewing,Sheffield, MA
246,0.08,54.0,Dark Star,American Stout,16.0,Big Lake Brewing,Holland, MI
247,0.062,67.63455149501661,Ryecoe,American IPA,16.0,Big Lake Brewing,Holland, MI
248,0.06,14.2,Blueberry Blonde,Fruit / Vegetable Beer,12.0,Big Muddy Brewing,Murphysboro, IL
249,0.075,60.0,Galaxy IPA,American IPA,16.0,Big Muddy Brewing,Murphysboro, IL
250,0.05,32.0,Big River Pilsner,Czech Pilsener,12.0,Big River Brewing Company,Chattanooga, TN
251,0.06,55.0,House Brand IPA,American IPA,12.0,Big River Brewing Company,Chattanooga, TN
252,0.062,65.0,Big Sky IPA,American IPA,12.0,Big Sky Brewing Company,Missoula, MT
253,0.05,40.0,Scape Goat Pale Ale,English Pale Ale,12.0,Big Sky Brewing Company,Missoula, MT
254,0.05,35.0,Montana Trout Slayer Ale,American Pale Wheat Ale,12.0,Big Sky Brewing Company,Missoula, MT
255,0.051,26.0,Moose Drool Brown Ale,American Brown Ale,12.0,Big Sky Brewing Company,Missoula, MT
256,0.072,60.0,Powder Hound Winter Ale,English Strong Ale,12.0,Big Sky Brewing Company,Missoula, MT
257,0.051,26.0,Moose Drool Brown Ale (2011),American Brown Ale,12.0,Big Sky Brewing Company,Missoula, MT
258,0.05,35.0,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,12.0,Big Sky Brewing Company,Missoula, MT
259,0.062,65.0,Big Sky IPA (2012),American IPA,12.0,Big Sky Brewing Company,Missoula, MT
260,0.047,20.983606557377048,Summer Honey,American Blonde Ale,12.0,Big Sky Brewing Company,Missoula, MT
261,0.05,40.0,Scape Goat Pale Ale (2010),English Pale Ale,12.0,Big Sky Brewing Company,Missoula, MT
262,0.05,35.0,Montana Trout Slayer Ale (2009),American Pale Wheat Ale,12.0,Big Sky Brewing Company,Missoula, MT
263,0.051,26.0,Moose Drool Brown Ale (2009),American Brown Ale,12.0,Big Sky Brewing Company,Missoula, MT
264,0.069,81.0,Arcus IPA,American IPA,12.0,Big Storm Brewing Company,Odessa, FL
265,0.0579999999999999,38.0,Wavemaker,American Amber / Red Ale,12.0,Big Storm Brewing Company,Odessa, FL
266,0.053,43.0,Jack Pine Savage,American Pale Ale (APA),16.0,Big Wood Brewery,Vadnais Heights, MN
267,0.099,85.0,Forest Fire Imperial Smoked Rye,Rye Beer,16.0,Big Wood Brewery,Vadnais Heights, MN
268,0.098,76.0,Bad Axe Imperial IPA,American Double / Imperial IPA,16.0,Big Wood Brewery,Vadnais Heights, MN
269,0.055,35.0,Morning Wood,Oatmeal Stout,16.0,Big Wood Brewery,Vadnais Heights, MN
270,0.066,50.0,Bark Bite IPA,American IPA,16.0,Big Wood Brewery,Vadnais Heights, MN
271,0.055,45.0,Jalapeno Pale Ale,American Pale Ale (APA),16.0,Birdsong Brewing Company,Charlotte, NC
272,0.052,29.894736842105264,Blown Out Brown,American Brown Ale,12.0,Bitter Root Brewing,Hamilton, MT
273,0.063,44.94117647058823,Single Hop Ale,American Pale Ale (APA),12.0,Bitter Root Brewing,Hamilton, MT
274,0.054,20.983606557377048,Sawtooth Ale,American Blonde Ale,12.0,Bitter Root Brewing,Hamilton, MT
275,0.072,75.0,Saucy Intruder,Rye Beer,16.0,Black Acre Brewing Co.,Indianapolis, IN
276,0.045,16.0,Deception,American Blonde Ale,12.0,Black Market Brewing Company,Temecula, CA
277,0.075,35.0,Blackmarket Rye IPA,American IPA,12.0,Black Market Brewing Company,Temecula, CA
278,0.05,8.0,Black Market Hefeweizen,Hefeweizen,12.0,Black Market Brewing Company,Temecula, CA
279,0.0579999999999999,44.0,Aftermath Pale Ale,American Pale Ale (APA),12.0,Black Market Brewing Company,Temecula, CA
280,0.071,83.0,American India Red Ale,American Strong Ale,12.0,Black Shirt Brewing Company,Denver, CO
